text,label
"THREAD: Trump is speaking right now in Wisconsin, apparently from a different universe where he's not trying to rip away millions of Americans' health care during a pandemic. (In this one, he is.) But more importantly, absentee ballots were mailed today. It's begun. 1/",0
"UK procurement: ""The MHRA urgently seeks an Artificial Intelligence (#AI) software tool to process the expected #high #volume of Covid-19 #vaccine Adverse Drug Reaction (ADRs) &amp; ensure that no details from the ADRs' reaction text are missed.""

@Philly852 https://t.co/v3BAExhkxz",0
"@POTUS @VP @senatemajldr @realDonaldTrump @GOP 

#COVID19 almost 190,000 dead
but #Trump golfs 

#BidenHarris2020ToSaveAmerica https://t.co/c6oJ7UaIa2",0
"Shocking🙄WHO cabal rejects Remdesivir that Trump took to treat his #COVID19 

It’s not recommended for patients hospitalized w/ C19, regardless of how ill, there’s no evidence it improves survival or reduces need 4 ventilation🤬
https://t.co/QCfZM4dbe6 #Newsmax via @Newsmax",0
"The latest @realDonaldTrump campaign ad using Dr. Fauci’s comments out of context is pathetic. I witnessed the President &amp; WH leadership repeatedly disrespect Dr. Fauci &amp; ignore his advice, leading to POTUS’s colossal failure of a pandemic response. @TimMurtaugh HOW DARE YOU.",0
@TeamTrump OPEN THE COUNTRY UP. CORONAVIRUS IS NOT A DEATH SENTENCE TO MOST PEOPLE.,1
23 die in Norway after receiving Pfizer COVID-19 vaccine: officials https://t.co/A56OlLYmz0 https://t.co/uwtmXPKahT,0
"@realDonaldTrump Those aren’t new jobs, you fuckin idiot. Those are jobs that people were laid off from at the beginning of this pandemic. Which your administration stills has not concrete plan for.",0
"""Prime Minister of Eswatini Ambrose Dlamini, who was hospitalized for COVID-19, dies at 52""  https://t.co/acDxoFmacr",0
"‼️Trump was warned about the threat of #coronavirus starting in JANUARY.

Trump knew. Trump LIED.

Now, nearly 200,000 Americans are DEAD.

This is one of the worst scandals in American history.

VOTE HIM OUT.

#TrumpKnew #TrumpVirus #TrumpLiedPeopleDied https://t.co/vg3QNsYMmw",0
@kaitlancollins He’s going to inconvenience an entire hospital during an ongoing pandemic to appear in court via video to look like a fool again?  It’s still 2020.  Ugh 🤦🏻‍♀️,0
"@realDonaldTrump This beautiful little girl, 8 year-old Aurea Soto Morales of Durham, #NorthCarolina died from COVID19.
#TrumpKillsNorthCarolina 
https://t.co/NbYbMDz1wm https://t.co/YuBCYAou2F",0
"Deadline Note To Readers

A draft post of a story about Vice President Mike Pence testing positive for coronavirus that was never meant to publish was accidentally posted on Deadline

Apologies to the Vice President and our readers

More: https://t.co/vq4f0mDN29",0
"🚨 BREAKING @JoeBiden has received his #coronavirus test, and is waiting on the results to determine whether or not he will still travel to Michigan today as planned.

Retweet for prayers, best wishes and good vibes for Joe and @DrBiden. 🙏 https://t.co/YEsD1MLW4H",0
"MEADOWS: We're not going to control the pandemic

TAPPER: Why not?

M: Because it's a contagious virus

T: Why not make efforts to contain it?

M: What we need to do is make sure we have the proper mitigation factors to make sure people don't die https://t.co/0DYgk4rB3T",0
"BREAKING: The New England Journal of Medicine Editorial Board endorsed Joe Biden. The Journal has never endorsed anyone in 208 years. They said the magnitude of the Trump Admin's failed coronavirus response is ""astonishing."" ""They turned a crisis into a tragedy."" #AmericaNeedsJoe",0
@BandyXLee1 He can’t postpone the election. That’s not how it works.  But we still don’t know if he actually has COVID—I don’t believe a word they say and none of it makes sense.,0
"@jackmurphylive The CDC publishes the ingredients in each vaccine.  Read that and you'll become anti-vaccine.  Nutrition + supplements, are the way to go.",1
"Moscow Mitch cackled during the debate last night when called out about his failed coronavirus response. Over 220,000 people have died and this maniac is laughing. Kentucky deserves better than this reckless Trump puppet. We all do. Vote McGrath!",0
LEFT *CCP* ENGINEERED *CV19* SERVED ITS DESIGNED PURPOSE &gt; LOCK DOWN LAWFUL AMERICANS aka: TRUMP VOTERS &gt; WHILE *STREET TERRORISTS &gt; SUPER SPREADERS* COMMIT *CIVIL WAR* SOCIALIST CHAOS &gt;FOR DEM'S SOLUTION aka: *NWO* COUP SPAWNED FROM *8+4 yrs.* (OBAMA/BIDEN/CLINTON) CALIPHATE !! https://t.co/CC9jvu7b2Q,1
"If Democrats were the majority in the Senate, Covid relief would have happened 5 months ago. Everyone in food lines, being evicted, out of work and wondering how they will pay the electric bill or feed their kids this winter can thank Mitch McConnell and the Republican Party.",0
"Trump knew in February. 
He knew that COVID-19 passes through the air.
He knew it is deadlier than the flu.
He knew it is dangerous to more than just our elderly and vulnerable.

He purposely downplayed the pandemic. And now, 190,000 Americans are dead.",0
"In the Woodward tapes, we have actual evidence that donald knew COVID was airborne &amp; far more lethal than the flu, then went on to lie &amp; intentionally confuse the American people - all while intentionally failing to create a plan for both stopping spread &amp; producing PPE.  1/3",0
"Let this sink in:

The U.S. Supreme Court hasn't met in person since March because of the pandemic.

But five justices think it's perfectly fine for Alabama voters with disabilities to risk their health to exercise the most important constitutional right.",0
"Finally, some common sense!  Don’t use our vaccines that are in short supply on people who’ve already had COVID. 

Opinion | People who previously had covid-19 should go to the back of the vaccine line - The Washington Post https://t.co/gedlPeKPON",0
@shelly332 @the_resistor @realDonaldTrump Here we go with another stimulus bill. Killing our deficit because early aggressive investments were not made in JANUARY when Trump was told by his economic adviser that the pandemic would destroy the economy.,0
"The Biden Administration and the Trump Administration both implemented travel bans to combat #COVID19. 

But only the Trump Administration was criticized. 

Think about that.",0
Buried in Pandemic Aid Bill: Billions to Soothe the Richest https://t.co/r88tPRgCO9,0
".@cbsnews has learned Hope Hicks tested negative for COVID-19 Wednesday morning, so she boarded AF1. She developed symptoms during the day and received a second test, which came back positive. The White House knew about this Wed evening but Trump still had a fundraiser Thursday.",0
Tomorrow is the final day of session and the rules report setting the agenda doesn’t include a single piece of legislation that helps families maintain during the COVID crisis. https://t.co/53gtzPSges,0
"I guess he was too busy writing a book about “leadership” to bother to attend. Working title: Leading From Last Place!

Maybe that’s why NY was 49/50 or 50/50 in ever bad metic imaginable. 
Now he wants more lockdowns. https://t.co/cTqVxenM4L",0
"“If Trump were to win a second term, he has made clear how this pandemic would play out. He is to have no moment of revelation. Americans would continue to die by the thousands...” https://t.co/xtzcaHnMXu",0
"Spite. In the middle of a pandemic, the Republicans offer the American public spite. https://t.co/b2jvykQoGI",0
BREAKING—China CDC confirms the isolation of active #SARSCoV2 coronavirus from outer packaging of imported frozen cod in city of Qingdao. First time proven that **contact w/ frozen packaging w/ active novel coronavirus could lead to infection**. Worrisome. https://t.co/c8hnojWNwC https://t.co/BV81uFhxbN,0
"COMING UP: All eyes are on today’s @fcpsnews meeting as staff members are getting vaccinated (despite delays), teacher unions such as @FEA_Fairfax are concerned about COVID-19 cases, and parents such as @OpenFCPS2020 are pushing for a full return to school.

@ABC7News at 5pm. https://t.co/IHGMrtqUHG",0
"Sen. Steve Nass is a dumbshit. Period. Maybe if the @gop ever went into session and did their jobs he would be exposed to the reality in our state regarding Covid. Honestly, no time for stupidity right now. https://t.co/BWYOxg8Gt1",0
"The guests at Trump's high-dollar fundraiser at his Golf Club in Bedminster, NJ, partook in a buffet lunch and ate pumpkin cheesecake. All the guidance, and common sense, says buffets are a truly terrible idea amid Covid. Whether Trump was infected or not. https://t.co/UzVyGouyW8",0
"@mikefin87840012 @realDonaldTrump Germany is the biggest country in Europe and handled the coronavirus far better than the states because they took it serious and made early measures to protect lives.

Does this mean people can sue Trump for the excessive deaths?",0
@mj_lee @jaketapper But they’re wearing  N95 masks.,0
Russia to test new COVID-19 antibody drug in new year https://t.co/znVwJz3N8F https://t.co/Y3mBX7J16P,0
Hospitals in north of England 'to run out of Covid beds within a week' https://t.co/PkT968I8wu,0
"Funny how CNN has suddenly stopped its ""COVID-COVID-COVID!"" drumbeat, isn't it? They've even taken down their death toll tumbler. Arent we still in the middle of a supposed national health-care emergency, CNN? Don't you care anymore, CNN? What a bunch of phonies #CovidNewsNetwork",1
